filename,extension,size_mb,is_scanned,strategy,pii_fields
dfdc1524-878a-4478-95ca-f500b16d9565Delta B15 1B_CEE_V2.pdf,.pdf,0.28563594818115234,False,PyMuPDF,0
81fc93ec-54dc-4c7b-9895-8987db013377Delta B1 1B_CEE_V1.pdf,.pdf,0.22676849365234375,False,PyMuPDF,0
6aa566ca-1373-4e6a-ada4-172ab3b77af72. MTD.pdf,.pdf,6.448419570922852,False,PyMuPDF,0
164edb16-e1cc-4dbb-bffd-95fe89a793ffB2A_CEE_V1.pdf,.pdf,0.2552490234375,False,PyMuPDF,0
65a7318b-e1d6-43e6-986c-caeddb2c7ea74. LRE307 CIE.pdf,.pdf,0.7904996871948242,False,PyMuPDF,0
a6b161a2-15ad-4d42-94df-8dd316f4f044MEMORIA DES PR fd2.pdf,.pdf,0.6563138961791992,False,PyMuPDF,0
fec62d8a-f08b-4cdf-aa1f-5e9e74f9c3781. C190 CIE_IRVE.pdf,.pdf,0.7865753173828125,False,PyMuPDF,0
10c3897c-4e7b-4307-a79c-0682c11dd7184. DR Téc.pdf,.pdf,1.0550622940063477,False,PyMuPDF,0
4b7da93c-5766-4898-93ec-3bbfa7948e873. LRE055 Anexo IRVE.pdf,.pdf,1.2267751693725586,False,PyMuPDF,0
3478d43b-91b6-43fc-b6d3-1aabe343961eC265 Anexo V Declaración responsable sobre porcentaje de energía consumida F.pdf,.pdf,0.3360748291015625,False,PyMuPDF,0
aa654f1c-5009-4ecd-91bc-22a482a9db17IMS308_CEE_V1_fd.pdf,.pdf,0.27840137481689453,False,PyMuPDF,0
812ef1d9-e6a1-4c26-a6cc-5b52e9b55733J01_LPR0900-2.pdf,.pdf,0.1850738525390625,False,PyMuPDF,0
3e721416-37eb-4f4e-840b-884efa0988baLS AU087 MADRID RIEGO.pdf,.pdf,0.044028282165527344,False,PyMuPDF,0
f06a4a28-bfbb-4b46-8a1e-f96a6dc0df5aJ01P2-1_fd.pdf,.pdf,0.26376819610595703,False,PyMuPDF,0
c56451ca-00a4-4f46-b716-3ba3050025752. MTD Hector.pdf,.pdf,0.3728504180908203,False,PyMuPDF,0
34bf8cf4-3ca6-4437-9d95-31a8ed50b1474. MTD (inlcuye Unifilar) COOPE.pdf,.pdf,0.5208768844604492,False,PyMuPDF,0
7200132b-e505-434b-bb70-eeb97b84f565C368 CEE_V1_fd.pdf,.pdf,0.2892904281616211,False,PyMuPDF,0
6200f4b4-78f2-41b5-8cc0-856bfd7ea74aAU057 CM T 59 C1 2C_V1.pdf,.pdf,0.3220081329345703,False,PyMuPDF,0
5068c853-3486-4dd9-819a-166ee2356a3cDelta B15 1B_CEE_V2.pdf,.pdf,0.28530311584472656,False,PyMuPDF,0
076fa22d-b1b7-4e53-bd0a-9e29cf4568cbC3A_CEE_V1_fd.pdf,.pdf,0.3088874816894531,False,PyMuPDF,0
50317a5a-96b6-4135-9981-a43aaecd9b0e3. IMS331 Solicitud.pdf,.pdf,0.9930143356323242,False,PyMuPDF,0
79be862d-e9b9-43b4-bae5-ecaf17c71948LRE254 just_registro.pdf,.pdf,0.2713766098022461,False,PyMuPDF,0
3fd78a79-fe26-4fd8-b315-a30cfd84dcd62. ALRE015 MOD. IT-318.pdf,.pdf,0.5669631958007812,False,PyMuPDF,0
f6bd58f3-ab7d-4003-828e-0e72d107af4fIMS306_CEE_1 R1 LGM fd.pdf,.pdf,0.27312469482421875,False,PyMuPDF,0
6c8c8f65-0362-44b4-8730-bb812e3c2ef1J01. Informe justificativo-208.pdf,.pdf,0.1904125213623047,False,PyMuPDF,0
a042e7eb-282c-4622-8ae3-ec4871a68d80AU044 MC PN  3 2A_V2.pdf,.pdf,0.28621578216552734,False,PyMuPDF,0
7bd5027b-463a-45ba-8735-6e1aeb2e04db0.4. AU068 CFO.pdf,.pdf,0.5198230743408203,False,PyMuPDF,0
86c97786-7065-4731-9662-88b2c42a69a5B3B_CEE_V2_fd.pdf,.pdf,0.3092927932739258,False,PyMuPDF,0
f1ba7c31-304f-424b-aaf6-1759781010a4AU057 CM T 59 5 0C_V1.pdf,.pdf,0.3219594955444336,False,PyMuPDF,0
4bff780b-edf6-464e-a0d3-48f36050a7686. Tabla ..pdf,.pdf,0.08197021484375,False,PyMuPDF,0
e3bdbec9-0d0c-4059-8abc-34eab4b40a041. LRE235 CIE IRVE_sin fir.pdf,.pdf,0.2152118682861328,False,PyMuPDF,0
912dbb75-31be-4a0a-82ef-5666f8252450J01_LPR0800-2-fd.pdf,.pdf,0.3667469024658203,False,PyMuPDF,0
98467104-2136-41e3-877e-bd1ee995ffa9A1B_CEE_V2.pdf,.pdf,0.2555685043334961,False,PyMuPDF,0
c492de4b-1389-42c5-8372-79cc437de9f3J01. Informe justificativo-193.pdf,.pdf,0.19045734405517578,False,PyMuPDF,0
dd4c58a6-7024-4f66-a864-87e5f42d7ce71. LRE254 CIE IRVE_fdo.pdf,.pdf,0.26279544830322266,False,PyMuPDF,0
e453df7a-c00a-428a-9355-d536eac1d0e25. Solicitud IRVE_fdo.pdf,.pdf,0.2775430679321289,False,PyMuPDF,0
e30420fe-0fd5-4d17-b5af-588fc8989d4cJ01_LPR0700-1-fd.pdf,.pdf,0.3667411804199219,False,PyMuPDF,0
63a46b92-88b4-474f-8f7b-2e74edc1e998ALRE021 Just_registro_20-12-24.pdf,.pdf,0.7247657775878906,False,PyMuPDF,0
2ac29c05-9d54-4be8-8a02-04fe8cb5ae3d3. LRE225 Anexo ESQUEMA_IRVE.pdf,.pdf,1.2269248962402344,False,PyMuPDF,0
ab664d76-4931-42d6-8798-ed8b8c11c855apertura-LA PABLO 5-PRES.pdf,.pdf,1.4381532669067383,False,PyMuPDF,0
bb301cca-9939-485c-9d19-a2ea1a422d03Delta B6 1B_CEE_V2_fd.pdf,.pdf,0.2844095230102539,False,PyMuPDF,0
eb216e27-39a1-4527-90dd-ff035e86c7e92. MTD FD.pdf,.pdf,5.94920539855957,False,PyMuPDF,0
510f2fc9-ce7c-4441-808d-91b14d054c5f1. LRE254 CIE IRVE_sin fir.pdf,.pdf,0.21473312377929688,False,PyMuPDF,0
3a6462a8-5fc5-44d9-8c20-bca1209ac779AU044 MC PS 17 3C_V2.pdf,.pdf,0.28629398345947266,False,PyMuPDF,0
36ef4396-35bf-4b86-bb8b-71e3d0c94cf4LRE049 justificante_registro_solicitud.pdf,.pdf,1.0251655578613281,False,PyMuPDF,0
f49af54f-d404-4fd4-b232-4d83222d1aa3AU057 CM T 59 4 2A_V2_Fd.pdf,.pdf,0.36238765716552734,False,PyMuPDF,0
a779d1d2-fcd5-4ebd-8ba6-9281f89074a8Delta B20 2B_CEE_V2.pdf,.pdf,0.22772598266601562,False,PyMuPDF,0
41a70b80-3c9d-4986-9b4e-0dd76867e0f81. Solicitud_coope_fase 2.pdf,.pdf,1.5740585327148438,False,PyMuPDF,0
ba1f89fd-b636-4700-b331-6624bb0821e04. Jdp Salarios.pdf,.pdf,0.7140970230102539,False,PyMuPDF,0
2b8f8e25-b9cd-4803-bff6-227b0d47e9854. CIE COOP.xls.pdf fd.pdf,.pdf,0.265106201171875,False,PyMuPDF,0
65c1355a-56ae-47bc-96a9-05c0a2a6026e5. LRE041 Solicitud IRVE.pdf,.pdf,1.001333236694336,False,PyMuPDF,0
969ebaf9-3301-4ac5-8606-3236f867b3aaAU044 MC PS 17 2A_V1.pdf,.pdf,0.2862415313720703,False,PyMuPDF,0
497adcf6-59a8-4182-b276-f94d8ddc35e4AU044 3 3D_CEE2 FD.pdf,.pdf,0.3340129852294922,False,PyMuPDF,0
d04cc36a-057f-4561-9ecd-39b756512a5d8.2. Solicitud Subvención.pdf,.pdf,2.556489944458008,False,PyMuPDF,0
5937b4a3-ba03-4950-a5cd-6ed7ddb676932. AU071 DR.pdf,.pdf,0.22447776794433594,False,PyMuPDF,0
b15b0fd7-3831-4aca-a9d0-b9b26233f610Delta B6 3B_CEE_V1.pdf,.pdf,0.29514122009277344,False,PyMuPDF,0
e346c45e-9c00-47c2-a9e3-4814614bcced1. CIE IRVE.pdf,.pdf,0.21483325958251953,False,PyMuPDF,0
6e170d00-8619-45d7-a00e-73f8bde904d0J01_LPR1000-1-fd.pdf,.pdf,0.26394176483154297,False,PyMuPDF,0
a58e0eeb-cfab-4a0c-b84f-dd0b299f297d4. CIE C346_fdo.pdf,.pdf,0.2642240524291992,False,PyMuPDF,0
da52bcb5-69b8-48bb-acc2-f93afe20accb1. LRE003 CIE.pdf,.pdf,0.2154407501220703,False,PyMuPDF,0
bbe001a8-3165-4080-889a-814c2ebb937cJ01_LPR-5.pdf,.pdf,0.18524742126464844,False,PyMuPDF,0
3d378909-1417-4faf-9e7a-f5b34c79b7b4IMS357 CEE_V1.pdf,.pdf,0.2230234146118164,False,PyMuPDF,0
62b8fea3-8916-420d-9a51-3682d7e009d0Delta B6 1B_CEE_V1.pdf,.pdf,0.22405529022216797,False,PyMuPDF,0
4c9a3c50-3764-422d-b0e8-fa7fcff10d3c4. IMS330 CIE.pdf,.pdf,0.7872705459594727,False,PyMuPDF,0
5d4d06ba-7dff-4411-a3de-4636980d31a34. CIE AU085-7 FD (1) BTNI-420352.06 25.pdf,.pdf,0.23221683502197266,False,PyMuPDF,0
cdb7eb13-c6e8-401d-b4f4-1fe3760a02a02. MTD Hector.docx,.docx,0.11278629302978516,False,python-docx,0
58335eac-e99a-42c4-b024-8ac906f2a544A4B_CEE_V1.pdf,.pdf,0.25537872314453125,False,PyMuPDF,0
53906ef1-4898-4fc3-963f-be574052300fJ01. Informe justificativo-218.pdf,.pdf,0.19041728973388672,False,PyMuPDF,0
07b6b571-7e08-4689-9366-a3574a8fa323C306_CEE2_V1.pdf,.pdf,0.3039236068725586,False,PyMuPDF,0
43be1b83-f7dd-4555-9fc9-21b0386bd2212. LRE300 Declaracion responsable.pdf,.pdf,0.6885251998901367,False,PyMuPDF,0
80978e32-a1b0-464e-91c8-253143b68946AER003 just_registro_20-12-24.pdf,.pdf,3.6290464401245117,False,PyMuPDF,0
0c8c5181-e888-4bec-9cc5-ac76293a774c1. LRE221 CIE fd.pdf,.pdf,0.3152332305908203,False,PyMuPDF,0
89a0448f-c419-4e2b-a6c9-260fd7c2cf4bH1A_CEE_V2_fd.pdf,.pdf,0.3092498779296875,False,PyMuPDF,0
750b56cf-f641-4be1-8626-b1f7042883115. LRE012 Solicitud IRVE.pdf,.pdf,1.003615379333496,False,PyMuPDF,0
3f607d57-f4d2-4794-8c17-5dbb9bf743e31. Solicitud_coope_fase 2.pdf,.pdf,1.5757131576538086,False,PyMuPDF,0
0e0ad3bc-dc0c-408a-a706-0dac02f7a02f3. Solicitud inscripción.pdf,.pdf,1.0091829299926758,False,PyMuPDF,0
364a4197-c1a7-4e75-96bd-22c220101c57J03 CIE.pdf,.pdf,0.7867202758789062,False,PyMuPDF,0
fd12c81a-f651-4579-8a14-7661de36af0b3. C190 Anexo ESQUEMA_IRVE.docx,.docx,0.3423881530761719,False,python-docx,0
5227d845-7dda-43a8-a9f9-ce6b79b1cc78Salarios.pdf,.pdf,0.09101486206054688,False,PyMuPDF,0
7b478436-f4cb-4a76-b765-81e9bd56f7e94. LRE369 CIE.pdf,.pdf,0.7905569076538086,False,PyMuPDF,0
3eeef7d1-b6d4-466f-8e80-0ed4984d1f492. MTD Hector.docx,.docx,0.11309623718261719,False,python-docx,0
02863e2d-f2be-4444-8da9-d64218c195d12. MTD Hector.docx,.docx,0.1133279800415039,False,python-docx,0
0a15c533-9abb-4f89-a35e-463846b88d0dAU057 CM T 59 2 0C.pdf,.pdf,0.32178306579589844,False,PyMuPDF,0
4306b215-c71a-436a-ba1a-45c3e1e7cf996. ALRE016 MODIT315.pdf,.pdf,0.9240932464599609,False,PyMuPDF,0
5b6c1cbe-e010-4275-8a09-1baeaedcb41a3. Anexo IRVE fd 2.pdf,.pdf,0.6940774917602539,False,PyMuPDF,0
823dce12-8a11-4464-b623-c202c6dbef936. ALRE014 MOD IT315.pdf,.pdf,1.0305118560791016,True,PyMuPDF + OCR,0
39f87349-0ec0-496b-b8b1-8f7c9e2685622. C267 Declaración responsable.pdf,.pdf,0.2827281951904297,False,PyMuPDF,0
2a9b843d-99c3-4435-aee9-8974b8ffec67J01. Informe justificativo-235.pdf,.pdf,0.1903972625732422,False,PyMuPDF,0
d3fe41e1-2334-4e0c-9005-dc2497727ae6IMS354 CEE_V1_fd - copia.pdf,.pdf,0.30077552795410156,False,PyMuPDF,0
4f613433-df69-4a45-b279-ae94d008e3a71. Solicitud_coope_fase 2.pdf,.pdf,1.574549674987793,False,PyMuPDF,0
da28a6c8-4a06-4954-9599-4229989a891d1. Solicitud_coope_fase 2.pdf,.pdf,1.574864387512207,False,PyMuPDF,0
e1bc579d-1746-4ebb-8838-52cadd7f5a9aE3B_CEE_V2_fd.pdf,.pdf,0.3093252182006836,False,PyMuPDF,0
9c73951d-51c7-4a9c-8260-66a068c7fc6dJ01. Informe justificativo-241.pdf,.pdf,0.19040298461914062,False,PyMuPDF,0
78f892c8-90c9-40e7-a597-f5a6cdef73b91. LRE090 CIE.xlsx,.xlsx,0.042862892150878906,False,openpyxl,0
6ab29222-4b0b-40af-ba32-79dd9047ef041. Solicitud_coope_fase 2.pdf,.pdf,1.5740203857421875,False,PyMuPDF,0
1936ca3d-dd35-4c05-a540-a378b42f56a41. Solicitud_coope_fase 2.pdf,.pdf,1.5748157501220703,False,PyMuPDF,0
e07365b9-1b56-4e07-9700-a1d21212be76IMS301_CEE.pdf,.pdf,0.2919197082519531,False,PyMuPDF,0
a019fcd4-f362-4c07-ba0a-11d7654fffd1ANEXO V CORREGIDO.docx,.docx,0.30115795135498047,False,python-docx,0
1e1b4baf-2bc0-4281-a04b-828f0a7468882. Solicitud_CIE_MTD_Anexo.pdf,.pdf,1.3542871475219727,False,PyMuPDF,0
8f320a61-dd96-43da-a235-194c5407ad38IMS309_1erCEE_V1.pdf,.pdf,0.2028522491455078,False,PyMuPDF,0
5c6f2009-aa6c-499c-9aa9-ea494b587ed02. MTD Hector.pdf,.pdf,0.40926170349121094,False,PyMuPDF,0
52eb203e-874a-4212-b80a-93479856eef12. C222 Declaracion responsable.pdf,.pdf,0.23423194885253906,False,PyMuPDF,0
d64cdb8d-13fc-47c9-9105-6561a1af8236CEE 1 - AU057 CM T 59 0 7.pdf,.pdf,0.2512855529785156,False,PyMuPDF,0
fc39f7f0-753d-4a21-af5b-30102451c9f34. LRE345 CIE.pdf,.pdf,0.7861270904541016,False,PyMuPDF,0
eed156ba-62fd-4fdd-b9b3-c0844168877c6.9 CIE.pdf,.pdf,0.30686283111572266,False,PyMuPDF,0
ddb5edc2-b7c8-46ac-a581-33a1f7578269AU044 MC PN  3 1C_V1_fd.pdf,.pdf,0.3338499069213867,False,PyMuPDF,0
ceffe964-dca5-45cd-ba78-bd5fff03af8dAU057 CM T 59 3 0A_V2.pdf,.pdf,0.3208160400390625,False,PyMuPDF,0
26ac99de-ebb8-4aa2-9538-d809c06e327a4. DR Tecnico Hector.pdf,.pdf,0.09115028381347656,False,PyMuPDF,0
c047ff98-cdf5-4638-8e03-beaf47718512LPR0401_praast_modelo_informe_justificativo_R.pdf,.pdf,3.130319595336914,False,PyMuPDF,0
e89e7ddc-8f21-4024-a891-196e9cf66679IMS317_2doCEE_V1.pdf,.pdf,0.2304086685180664,False,PyMuPDF,0
407bf272-cb87-43d5-971e-059634b91de9J01. Informe justificativo-172.pdf,.pdf,0.19043827056884766,False,PyMuPDF,0
f9ab4f0a-d8ac-4a6e-bac3-83683bcfcf9b2. MTD FD.pdf,.pdf,5.230513572692871,False,PyMuPDF,0
747bdb2c-c543-48ba-9e2f-c1515bb957b4AU057 CM T 59 0 7_V2_Fd.pdf,.pdf,0.30712890625,False,PyMuPDF,0
07365211-e28f-499d-b943-38e8327b8f962. MTD.pdf,.pdf,3.6319122314453125,False,PyMuPDF,0
a70e88ad-97b1-4ff0-a126-a4a6cb94d22c20220926 Solicitud registro.pdf,.pdf,0.26822948455810547,False,PyMuPDF,0
66762912-488b-496b-90cd-07d2eb19e4c8J01_LPR0500-4.pdf,.pdf,0.18537616729736328,False,PyMuPDF,0
a0e86107-1f53-4ffa-bdb7-2e7e6f4c25df6. Tabla fd.pdf,.pdf,0.33059120178222656,False,PyMuPDF,0
7d01f3aa-1de0-4b33-8b0d-b5c1db659965LRE402 Just_registro_12-01-2024.pdf,.pdf,1.029423713684082,False,PyMuPDF,0
b28194af-a947-4f4e-aa9b-6fde845173141. CIE IRVE_NEW GOOD.pdf,.pdf,0.21173667907714844,False,PyMuPDF,0
883576a2-10c8-4f6d-a117-7c3b0991e5220. DR Ayto fd.pdf,.pdf,0.40447044372558594,False,PyMuPDF,0
14b87567-6006-4ead-9079-5a3dca430d83Delta B9 1A_CEE_V2.pdf,.pdf,0.224517822265625,False,PyMuPDF,0
9ca44a0b-6f2e-45d9-973d-68a2d0f20079J01. Informe justificativo-240.pdf,.pdf,0.19039535522460938,False,PyMuPDF,0
b46618f7-9a74-4bdb-9d8f-fc7bebd26643IMS308_CEE_V1.pdf,.pdf,0.21717453002929688,False,PyMuPDF,0
beb8f248-f70b-4410-8960-a09611163de6Delta B16 2A_CEE_V2.pdf,.pdf,0.22631263732910156,False,PyMuPDF,0
97cb668e-9787-4480-b9ac-bcec687fb5dc5. LRE080 Solicitud IRVE.pdf,.pdf,1.0001201629638672,False,PyMuPDF,0
8325ef6e-51f7-48f0-9e2b-f237210663bdE2B_CEE_V1.pdf,.pdf,0.2552461624145508,False,PyMuPDF,0
f26459c8-1da1-484c-9686-e3ee677dc38b3. IMS2059 Solicitud inscripción fdo.pdf,.pdf,0.2864990234375,False,PyMuPDF,0
5cae6a13-d544-4eea-ab44-919cd9fc6e724. Salarios pagados.pdf,.pdf,0.6469879150390625,False,PyMuPDF,0
760f8c13-4edd-4d48-8a02-41e84ec24b3dapertura-LA PABLO 10-PRESENTADA.pdf,.pdf,1.927962303161621,False,PyMuPDF,0
a836e3fb-90e8-4959-bfab-365ab026e4211. J01 Informe justificativo_LPR05.docx,.docx,0.12170696258544922,False,python-docx,0
c7a72a36-ab03-46d2-a72c-e7f8a0a0707c4. DR Técnico-2-4.pdf,.pdf,0.9694719314575195,False,PyMuPDF,0
48fd0cf4-6244-49e5-9f2b-60095c14ae813. Anexo IRVE.pdf,.pdf,0.5705909729003906,False,PyMuPDF,0
ea26d209-5df0-4e24-826d-40fb7b23ec06Delta B14 2A_CEE_V2.pdf,.pdf,0.22697162628173828,False,PyMuPDF,0
a9497cd2-7453-4106-a299-cfe20970cf711. Solicitud_coope_fase 2.pdf,.pdf,1.5751657485961914,False,PyMuPDF,0
a84e9b2e-a7b4-4434-8306-1685d8c9deefJ01_LPR-1_fd.pdf,.pdf,0.2641468048095703,False,PyMuPDF,0
03ef1c3b-d38f-492a-9ecb-1c5560ffc216LRE041 just_registro_16-12-24.pdf,.pdf,1.0217342376708984,False,PyMuPDF,0
48669102-3625-4783-9a7a-54e8ba313a901. CIE IRVE_fdo.pdf,.pdf,0.2645444869995117,False,PyMuPDF,0
103e76ea-3613-4b39-91cc-c21c815c4a64IMS311_2doCEE_V1_fd.pdf,.pdf,0.3286886215209961,False,PyMuPDF,0
3e26b71d-ed4d-49c5-b952-3497934433743. Anexo IRVE_fdo.pdf,.pdf,0.5870771408081055,False,PyMuPDF,0
4b0736dc-f59d-4d18-9362-2c817c5d7a40ANEXO V RELLENO C287.docx,.docx,0.3009939193725586,False,python-docx,0
2de010e5-b11e-4dde-a904-2175bc4c94caLIBRO SUBCONTRATACION LA PABLO 8-TRAMITADO.pdf,.pdf,0.07042217254638672,False,PyMuPDF,0
f5e7172b-e7e0-4e12-a80a-5617795008912. LRE252 Declaracion responsable.pdf,.pdf,0.2794666290283203,False,PyMuPDF,0
2a8dfb2a-9417-4690-8c78-114370a6ffc81. Solicitud_coope_fase 2.pdf,.pdf,1.5744237899780273,False,PyMuPDF,0
bdbab375-52be-482a-aab7-6af0e3a682a4J01. Informe justificativo-230.pdf,.pdf,0.19040489196777344,False,PyMuPDF,0
6878c58d-652f-4ef5-b2a5-896daf1d01be1. LRE004 CIE IRVE.pdf,.pdf,0.7848749160766602,False,PyMuPDF,0
8853de36-7568-407f-889d-f04022f0e8df1. Solicitud_coope_fase 2.pdf,.pdf,1.5736827850341797,False,PyMuPDF,0
df38961d-04a8-4a2d-b6f9-c61664ffe2201. CIE IRVE_sin firma.pdf,.pdf,0.2131814956665039,False,PyMuPDF,0
bbc43e49-e160-4b62-bf3e-78a2cf872071J01_LPRP4-1_fd.pdf,.pdf,0.3667478561401367,False,PyMuPDF,0
1ae0b98f-48b0-4c35-b970-65156f7736a2J2C_CEE_V2.pdf,.pdf,0.2554025650024414,False,PyMuPDF,0
426ec72c-272c-4bb0-9494-947dcd9768f84. DR Tecnico Hector.pdf,.pdf,0.09106254577636719,False,PyMuPDF,0
436352d0-9439-4148-be76-686154dc5a9dAU057 CM T 59 5 0C_V1.pdf,.pdf,0.3219594955444336,False,PyMuPDF,0
95079b73-6a85-49e5-a142-23e797cc74acJ01_LPRP4-2.pdf,.pdf,0.18494033813476562,False,PyMuPDF,0
b98a1667-4050-4c8f-aac9-f6aa319195ccregistro industria villa rosita.pdf,.pdf,1.0938997268676758,False,PyMuPDF,0
08c5b245-923d-4e06-9376-053546dacdca1. J01 Informe justificativo_LPR10.docx,.docx,0.12181568145751953,False,python-docx,0
769b9d82-d916-46cf-a275-9d74c09f43723. Anexo IRVE.docx,.docx,0.33852100372314453,False,python-docx,0
e4651e1e-0b04-4d1e-a854-ba1a27860defDelta B19 2B_CEE_V2.pdf,.pdf,0.2857227325439453,False,PyMuPDF,0
1dbcf035-87b0-4cde-a340-90cdb60ee1b0Delta B6 3A_CEE_V1_fd.pdf,.pdf,0.2845277786254883,False,PyMuPDF,0
3baf7ce9-b02c-49e3-b3fe-e53da5d3d69614. CFO VISADO.pdf,.pdf,0.14837074279785156,False,PyMuPDF,0
c9ab0a22-a937-4d0b-9a29-0071ba0d98733. Anexo IRVE.docx,.docx,0.32155704498291016,False,python-docx,0
2503af66-abe4-458a-b375-11803f17f49a1. Solicitud_coope_fase 2.pdf,.pdf,1.5744237899780273,False,PyMuPDF,0
3e69d62f-2688-40cb-8fd2-139c26144d0b4.CIE.pdf,.pdf,0.7901554107666016,False,PyMuPDF,0
973bf20d-0f50-4fcb-8db4-8137c8e8a7aeLRE387 just_registro_13-11-24.pdf,.pdf,1.0190811157226562,False,PyMuPDF,0
364c64dc-bbb0-478f-adbd-1c4779025302J01_LPR1000-3.pdf,.pdf,0.1849222183227539,False,PyMuPDF,0
98acb4f3-0d1a-4a23-aa9c-d166cd58ddcfDoc compress.pdf,.pdf,2.5210704803466797,False,PyMuPDF,0
47f167b0-1099-43de-8c29-28088486fe534. CIE AU085-9 fd.pdf,.pdf,0.30686283111572266,False,PyMuPDF,0
dd8d0ac4-44d1-4bb4-89b6-a856887561d7Memoria_RSIF.pdf,.pdf,0.42893218994140625,False,PyMuPDF,0
0103d59f-5ff6-4889-869f-85b2b2c51c9f4. CIE LRE410_fda.pdf,.pdf,0.2598104476928711,False,PyMuPDF,0
356a10e9-8afa-4fb0-9d76-b5240b7b02041. LRE003 CIE FD.pdf,.pdf,0.2632017135620117,False,PyMuPDF,0
7ae55f47-8b0a-4711-81f3-45d4e759df28G1A_CEE_V2_fd.pdf,.pdf,0.30908203125,False,PyMuPDF,0
0f750265-e9c1-4bbe-9af7-d0a6a5bc73ffJ01_LPR0700-5-fd.pdf,.pdf,0.26376914978027344,False,PyMuPDF,0
e2184fb2-c100-4289-857b-de3adec63cbdANEXO IV C287.pdf,.pdf,0.29347801208496094,False,PyMuPDF,0
a50cefe7-0fb1-4ebe-b33e-ccc3b08d4919ims2029.pdf,.pdf,4.752139091491699,False,PyMuPDF,0
fd5e6867-9172-4928-ab69-0cb3c890fed0C2A_CEE_V2_fd.pdf,.pdf,0.30928993225097656,False,PyMuPDF,0
e4a1aada-8f09-4b0e-bcd8-32a326cf3e8cC309 justificante_registro_solicitud_10-07-2023.pdf,.pdf,1.0118322372436523,False,PyMuPDF,0
536b017f-5383-4145-8706-3f79c7c1b8f73. IMS334 Solicitud.pdf,.pdf,0.9921102523803711,False,PyMuPDF,0
413b751b-8a57-4e83-951b-774cac9ccff3m3a2_29949_memoria_descriptiva_94zvl37.pdf,.pdf,0.6563138961791992,False,PyMuPDF,0
576705c2-2480-4d0e-9a4f-ab9b691da98e1. Solicitud_coope_fase 2.pdf,.pdf,1.5745763778686523,False,PyMuPDF,0
0bbcbca5-db27-4805-b7f8-2ef7880544dd3. LRE210 Anexo IRVE.docx,.docx,0.3298463821411133,False,python-docx,0
a0eedc6f-8695-41aa-aae9-69d7d775bfd23. Solicitud inscripción.pdf,.pdf,1.0078964233398438,False,PyMuPDF,0
b014224e-7823-4aba-b686-110302b9c9a3LPR0505_praast_modelo_informe_justificativo_R (5).pdf,.pdf,1.7536344528198242,False,PyMuPDF,0
d7c38545-cb5a-4441-afbf-071b63e9c0d06. AER007 MOD IT315.pdf,.pdf,3.7955322265625,False,PyMuPDF,0
bb5daf87-cd67-451f-9b61-cbc8f3f214662. MTD Hector.docx,.docx,0.11310195922851562,False,python-docx,0
81e72e98-7810-4882-b06c-803cc15e253cIMS308_CEE_V1_fd.pdf,.pdf,0.27840137481689453,False,PyMuPDF,0
61d8ef1e-2869-442c-89e3-58c24e614f78AU044 MC PS 17 3D.pdf,.pdf,0.33390331268310547,False,PyMuPDF,0
977cb3c7-3ccc-4e6a-a0ea-68fb97a585394. AU068 CIE.pdf,.pdf,0.7885961532592773,False,PyMuPDF,0
5299f96d-9ca8-4cb2-b49d-c280218724d2J01. Informe justificativo-237.pdf,.pdf,0.19041824340820312,False,PyMuPDF,0
dad9ae99-b0dd-4238-bbe6-f6456aea2f21J01_LPR1000.docx,.docx,0.14281272888183594,False,python-docx,0
76bb3acb-5187-4fed-aad1-0d172a10ed652. AL013 MOD. IT-318.pdf,.pdf,0.5662937164306641,False,PyMuPDF,0
137d1768-1c1b-4ef6-92bb-709be638ceed2025_BTNI_068056 (CIE).pdf,.pdf,0.2906484603881836,False,PyMuPDF,0
44c5e7de-40e1-43b3-9379-7ab90418b1eajustificante_registro_solicitud (18).pdf,.pdf,0.27060604095458984,False,PyMuPDF,0
239d8985-71bc-402c-96ad-47314c952ad13. Solicitud inscripción.pdf,.pdf,1.0001287460327148,False,PyMuPDF,0
b7b4591a-0794-423d-90b1-fb2b1575150eAU063 libro subcontratacion.pdf,.pdf,0.038639068603515625,False,PyMuPDF,0
6673b68c-b21f-4d34-bd1c-cb988a557e131. LRE221 CIE fd.pdf,.pdf,0.3152332305908203,False,PyMuPDF,0
90d72729-0b58-47f3-b8cd-9a6fd348ab924. DR Tecnico Hector.docx,.docx,0.0269317626953125,False,python-docx,0
8cd6a2e4-539d-4c56-96bf-3cd7448ac526J01. Informe justificativo-201.pdf,.pdf,0.19040679931640625,False,PyMuPDF,0
6bb9f538-594f-4271-a3c9-1a3be442f05bD4A_CEE_V1.pdf,.pdf,0.255401611328125,False,PyMuPDF,0
872547df-5914-44b7-a5dc-e3190dd075d5LRE404 justificante_registro.pdf,.pdf,1.0213508605957031,False,PyMuPDF,0
db0e8fd4-39e5-4105-a5c3-d0d4c77a2b2dA2A_CEE_V1.pdf,.pdf,0.25534915924072266,False,PyMuPDF,0
80fab943-a6a4-492b-adf6-ac9943b83a3d2. MTD.pdf,.pdf,6.133856773376465,False,PyMuPDF,0
7380de11-0038-49de-9795-a99c73e9612c3. LRE303 Solicitud inscripción.pdf,.pdf,1.0049028396606445,False,PyMuPDF,0
